folioviv,ubica_geo,clase_hog,tam_loc,est_socio,educa_jefe,sexo_jefe,edad_jefe,tot_integ,hombres,mujeres,mayores,menores,ing_cor,ingtrab,gasto_mon,alimentos,educa_espa,salud,transporte
0702473815,7040,3,2,2,8,1,51,6,3,3,5,1,52032.78,52032.78,31524.76,10928.5,1497.0,2171.72,4047.0
0702473817,7040,2,2,2,11,2,52,2,0,2,2,0,36513.43,26013.43,21923.05,9938.46,0.0,1173.9,8007.0
0702473818,7040,2,2,2,6,2,51,3,2,1,3,0,41395.08,38395.08,25607.73,14078.46,0.0,440.2,2828.56
0702474201,7041,2,3,1,4,1,46,5,2,3,4,1,13053.34,7269.23,10958.93,8768.48,0.0,0.0,1161.29
0702474202,7041,3,3,1,3,2,70,7,1,6,5,2,24702.71,4029.22,14058.5,9610.64,0.0,489.13,435.48
0702474203,7041,2,3,1,4,1,29,4,1,3,3,1,19544.12,17802.19,7930.9,6994.17,225.0,0.0,0.0
0702474204,7041,2,3,1,6,1,26,3,2,1,2,1,33674.22,28483.51,9719.79,6119.93,0.0,0.0,1741.93
0702474205,7041,3,3,1,4,1,59,4,2,2,3,1,16845.03,3589.11,20788.56,13165.62,180.0,58.69,2467.74
0702474206,7041,2,3,1,3,1,38,3,2,1,3,0,36663.58,30857.13,16452.39,8909.88,1708.51,48.91,1161.29
0702474407,7041,2,3,1,3,1,55,2,1,1,2,0,16744.95,1370.54,6710.43,3535.66,122.28,78.25,1248.38
0702474408,7041,3,3,1,4,1,50,2,1,1,2,0,11016.77,1770.64,13109.97,7354.16,225.0,905.84,1223.49
0702474409,7041,2,3,1,3,1,45,4,2,2,4,0,40061.32,32771.71,14692.93,10761.23,0.0,107.59,966.34
0702474410,7041,2,3,1,4,1,51,2,1,1,2,0,20321.86,11580.63,13281.35,7778.48,0.0,3228.23,0.0
0702474411,7041,2,3,1,4,1,48,4,1,3,4,0,21751.1,11053.35,14616.49,7212.75,0.0,78.25,3222.57
0702474412,7041,3,3,1,3,1,48,6,4,2,5,1,23606.86,17800.41,14353.02,5567.06,1323.85,0.0,2046.76
0702474412,7041,2,3,1,4,1,23,3,2,1,2,1,17559.78,17559.78,8984.8,5927.05,801.27,78.26,290.32
0702474613,7041,2,3,1,6,1,42,4,2,2,3,1,23820.97,17820.97,5111.11,1388.52,1076.08,156.51,450.0
0702474614,7041,2,3,1,4,1,64,2,1,1,2,0,42011.77,30110.15,11627.61,7469.86,0.0,0.0,0.0
0702474615,7041,2,3,1,4,1,44,4,1,3,4,0,40758.15,23606.55,19342.46,7071.39,780.65,0.0,9621.42
0702474616,7041,2,3,1,6,1,22,3,1,2,2,1,24272.3,19558.02,6655.89,2995.66,1362.39,0.0,300.0
0702474617,7041,2,3,1,4,1,57,2,1,1,2,0,22708.5,16757.69,16974.24,6235.63,225.0,4857.04,600.0
0702474618,7041,2,3,1,3,1,49,2,1,1,2,0,14773.76,11773.76,6497.52,4178.52,225.0,0.0,0.0
0702474919,7041,2,3,1,6,1,26,4,1,3,2,2,20936.35,16581.52,8849.27,2507.11,240.0,782.6,435.48
0702474920,7041,2,3,1,3,1,39,4,2,2,4,0,13580.06,12128.45,16420.58,8215.6,1222.82,44.02,1770.96
0702474921,7041,2,3,1,3,1,71,2,1,1,2,0,21214.41,10958.46,9251.25,3085.64,0.0,1467.39,2123.49
0702474922,7041,2,3,1,4,1,25,3,2,1,2,1,48610.41,15679.56,12962.74,244.26,0.0,234.78,0.0
0702474923,7041,2,3,1,6,1,30,3,1,2,2,1,28433.61,18224.99,16625.35,7379.88,0.0,195.65,2291.61
0702474924,7041,2,3,1,6,1,30,4,1,3,2,2,17620.03,13265.2,13481.08,6698.48,1663.04,586.95,290.32
0702475019,7059,2,2,1,1,2,64,2,1,1,2,0,26096.67,21741.84,24924.0,13422.74,0.0,665.21,5723.44
0702475020,7059,3,2,1,1,2,43,3,1,2,3,0,19956.52,19956.52,20982.73,7444.21,0.0,3423.9,2156.66
0702475021,7059,2,2,1,3,2,41,3,1,2,3,0,19762.43,0.0,9832.1,4911.36,0.0,352.17,580.64
0702475022,7059,3,2,1,3,1,49,6,4,2,4,2,25909.81,3946.3,24660.9,13551.32,1161.29,1602.38,3865.42
0702475023,7059,1,2,1,11,2,30,1,0,1,1,0,63400.92,47445.64,36124.54,11185.57,582.21,567.38,7061.5
0702475024,7059,2,2,1,3,1,73,2,1,1,2,0,20253.36,3766.3,32705.9,19131.32,0.0,1809.77,8070.95
0702475301,7059,2,2,1,9,1,35,3,1,2,2,1,46180.79,41967.38,16713.82,11918.44,145.16,122.27,2203.44
0702475302,7059,2,2,1,6,1,43,6,2,4,5,1,38580.96,21032.59,32960.57,14837.03,5822.22,929.33,5793.98
0702475303,7059,2,2,1,6,1,56,3,3,0,2,1,13744.56,13744.56,21658.08,10349.87,4876.07,0.0,771.42
0702475304,7059,2,2,1,8,1,32,4,2,2,2,2,32358.06,26962.82,38365.88,16431.25,3777.33,357.04,2648.24
0702475305,7059,3,2,1,3,1,53,7,4,3,5,2,89291.74,55267.5,71727.0,18539.83,8044.06,1410.62,17967.48
0702475306,7059,2,2,1,10,1,44,4,2,2,2,2,43755.86,25508.15,38895.21,17562.73,7518.38,288.58,4590.96
0702475507,7059,2,2,1,8,1,24,4,1,3,2,2,45273.87,41673.89,26306.47,15769.07,1108.88,562.49,1121.84
0702475508,7059,2,2,1,10,1,49,6,4,2,5,1,39694.49,27513.58,54479.54,37671.17,4044.15,97.82,580.64
0702475509,7059,2,2,1,6,1,30,3,2,1,2,1,17311.79,17311.79,30574.87,13204.13,435.48,141.84,4237.01
0702475510,7059,3,2,1,3,1,74,5,2,3,3,2,44416.17,0.0,15914.82,7675.61,174.19,97.82,733.69
0702475511,7059,2,2,1,6,1,29,2,1,1,2,0,43911.93,36317.93,29904.34,14245.57,5282.6,1799.99,2032.25
0702475512,7059,2,2,1,10,1,49,3,2,1,2,1,53098.24,44388.57,38202.31,9771.32,1338.36,146.73,6701.61
0702475813,7059,2,2,1,3,1,68,2,2,0,2,0,16278.67,8852.45,11609.54,8704.18,0.0,48.91,300.0
0702475814,7059,3,2,1,1,2,45,7,3,4,3,4,17704.9,11803.27,26166.3,12381.3,0.0,0.0,300.0
0702475815,7059,2,2,1,4,1,51,7,5,2,6,1,72295.06,72295.06,33345.43,10864.18,1271.73,2024.99,8550.0
0702475816,7059,3,2,1,10,2,32,3,0,3,2,1,18668.84,11168.84,12780.2,5759.96,1268.8,254.34,600.0
0702475817,7059,3,2,1,4,2,39,9,3,6,5,4,59346.53,40918.01,12235.65,4294.26,900.0,0.0,1800.0
0702475818,7059,1,2,1,8,1,25,1,1,0,1,0,58204.9,58204.9,38237.84,12728.46,0.0,176.08,8162.35
0702476202,7059,1,2,1,1,2,66,1,0,1,1,0,24724.73,9577.58,9675.0,3047.11,0.0,554.66,1094.92
0702476203,7059,2,2,1,4,2,41,3,0,3,3,0,29299.44,0.0,21448.86,10234.14,1871.6,342.38,1780.64
0702476204,7059,3,2,1,10,1,48,5,3,2,5,0,117783.2,106170.3,49881.48,5914.26,3214.28,0.0,27194.41
0702476205,7059,2,2,1,6,1,58,3,1,2,3,0,37607.59,34704.37,28808.13,15557.03,0.0,440.2,4640.79
0702476205,7059,2,2,1,10,1,35,2,1,1,2,0,44456.02,33527.46,13257.96,4461.4,0.0,1467.37,1960.14
0702476206,7059,3,2,1,8,1,52,4,2,2,4,0,101740.97,74918.05,48340.83,19529.89,2879.78,1760.86,10216.75
0702476407,7059,1,2,1,3,2,75,1,0,1,1,0,12679.7,1003.69,16190.62,6184.21,0.0,195.65,290.32
0702476409,7059,2,2,1,11,1,44,4,2,2,3,1,64837.35,51040.74,28831.17,11147.01,6630.98,0.0,5978.35
0702476410,7059,2,2,1,4,1,26,2,1,1,2,0,26682.05,26682.05,23196.17,15184.21,0.0,258.25,0.0
0702476411,7059,2,2,1,6,1,30,2,1,1,2,0,23691.03,13695.65,13036.6,8909.9,0.0,0.0,1680.59
0702476412,7059,2,2,1,10,1,42,5,3,2,2,3,53107.89,41723.78,31456.76,17787.55,5035.18,103.69,2072.95
0702476713,7059,3,2,1,4,1,54,6,4,2,4,2,51400.99,46216.21,30456.12,15814.07,870.0,1027.15,8147.62
0702476714,7059,1,2,1,4,2,62,1,0,1,1,0,12713.11,3713.11,10198.71,8549.81,0.0,176.08,0.0
0702476715,7059,2,2,1,3,1,54,4,3,1,4,0,25204.91,17704.91,17993.73,12844.15,0.0,1907.59,1050.0
0702476716,7059,2,2,1,4,1,77,2,1,1,2,0,49121.5,0.0,19099.12,12934.12,1110.0,0.0,0.0
0702476717,7059,2,2,1,3,1,48,4,2,2,3,1,7886.06,7886.06,9139.15,5374.15,0.0,0.0,1500.0
0702476718,7059,2,2,1,3,2,52,3,0,3,3,0,30982.25,0.0,26850.21,14939.8,3390.0,1330.41,3750.0
0702476919,7059,3,2,1,3,2,45,3,0,3,2,1,28171.55,20871.13,12433.91,4358.52,0.0,1692.38,534.88
0702476920,7059,3,2,1,4,2,59,6,1,5,4,2,49036.88,32845.1,39727.74,24865.45,1100.32,2817.36,5504.51
0702476921,7059,1,2,1,9,1,51,1,1,0,1,0,44957.71,10198.36,30173.96,17228.52,0.0,1663.04,3265.51
0702476922,7059,3,2,1,10,1,51,20,9,11,11,9,86010.2,65836.94,69275.5,32129.81,2557.73,2369.34,21462.57
0702476923,7059,2,2,1,8,1,59,3,1,2,3,0,56355.85,47646.18,24080.49,16199.81,56.24,714.11,1804.83
0702476924,7059,2,2,1,10,1,48,5,3,2,5,0,74518.97,28858.69,23201.41,13789.13,0.0,271.94,3388.89
0702477201,7061,2,2,2,8,1,41,4,2,2,3,1,15088.79,6379.12,26641.69,20236.92,2226.86,0.0,771.42
0702477202,7061,2,2,2,6,1,45,5,2,3,5,0,47817.38,36098.89,30003.84,15537.67,2495.65,166.3,5605.5
0702477203,7061,2,2,2,1,2,79,2,0,2,2,0,16739.79,0.0,26504.06,15634.11,66.75,273.9,1994.91
0702477204,7061,2,2,2,6,1,39,4,2,2,4,0,92743.2,85485.14,27442.48,10864.16,3527.3,0.0,6366.34
0702477205,7061,3,2,2,8,2,36,4,1,3,2,2,14736.24,4351.64,28326.23,17826.21,1110.07,0.0,2279.24
0702477206,7061,3,2,2,9,1,49,6,4,2,4,2,20373.6,17406.57,25944.3,14554.09,61.81,0.0,1609.2
0702477407,7061,2,2,2,4,2,60,3,2,1,3,0,55482.51,49676.06,29151.41,15804.09,0.0,361.94,10534.09
0702477408,7061,3,2,2,3,2,42,4,0,4,3,1,58345.34,38445.63,32927.8,10131.28,6376.33,117.39,2363.52
0702477409,7061,2,2,2,5,2,42,3,1,2,3,0,58665.97,48776.08,33380.22,13011.21,2717.01,513.56,9272.54
0702477410,7061,2,2,2,3,1,43,4,3,1,4,0,41195.81,37711.94,24051.77,12689.85,869.69,58.68,3732.69
0702477411,7061,2,2,2,10,1,54,4,2,2,4,0,62763.91,27459.76,76618.12,22936.95,29554.81,176.08,11330.09
0702477412,7061,2,2,2,4,1,38,3,1,2,3,0,38104.82,33749.99,13888.05,6839.91,156.76,0.0,3354.59
0702477613,7061,3,2,2,3,1,56,7,4,3,4,3,60467.2,55967.2,30556.88,17871.17,750.0,1310.85,3150.0
0702477614,7061,2,2,2,8,1,37,5,2,3,3,2,125112.27,117341.79,42454.4,20635.57,1398.9,997.81,2940.0
0702477615,7061,2,2,2,8,1,42,4,2,2,4,0,36295.07,36295.07,29492.08,14965.55,122.95,0.0,3492.84
0702477616,7061,2,2,2,5,1,22,4,2,2,2,2,32257.36,27757.36,17218.19,6801.31,2570.21,0.0,750.0
0702477617,7061,2,2,2,7,1,81,2,1,1,2,0,67372.82,0.0,32474.57,16109.85,768.0,88.03,4260.0
0702477618,7061,2,2,2,10,1,36,2,1,1,2,0,81269.04,65926.19,33074.46,18796.96,1590.0,1731.5,4950.0
0702477820,7061,2,2,2,6,1,40,4,3,1,3,1,28514.74,23114.74,14139.3,9899.79,1294.56,0.0,900.0
0702477821,7061,3,2,2,3,1,37,7,3,4,7,0,62262.26,59262.26,52976.0,34585.62,0.0,234.78,6383.6
0702477823,7061,2,2,2,5,2,48,6,4,2,6,0,49731.11,43829.48,43974.61,20095.53,1333.69,117.39,6000.0
0702477824,7061,2,2,2,6,2,33,5,1,4,3,2,26667.54,22167.54,37026.96,22062.72,3659.86,1927.15,1761.42
0702478019,7061,2,2,1,8,1,43,6,2,4,4,2,36577.61,19158.26,48197.74,19877.02,9014.5,0.0,8159.79
0702478020,7061,2,2,1,6,1,53,2,1,1,2,0,29892.71,20494.56,14350.88,6107.02,0.0,0.0,1485.48
0702478021,7061,2,2,1,8,1,26,4,2,2,2,2,57933.77,48913.04,47135.86,24634.06,2975.91,3310.4,5577.61
0702478022,7061,2,2,1,3,2,86,2,1,1,2,0,19117.77,3864.13,35778.44,17884.1,0.0,10565.2,0.0
0702478023,7061,3,2,1,3,1,63,5,3,2,4,1,49650.08,45782.59,12705.43,9224.81,0.0,92.92,0.0
0702478024,7061,3,2,1,6,1,49,5,3,2,3,2,33618.4,27322.82,28686.65,15261.21,870.96,2054.34,3159.51
0702478301,7061,3,2,1,3,1,79,7,3,4,5,2,84185.37,54443.11,37109.7,15441.26,8852.6,0.0,1609.2
0702478302,7061,3,2,1,3,1,62,6,3,3,6,0,63443.11,45897.54,37368.46,19182.69,9179.54,1017.38,1642.38
0702478303,7061,3,2,1,6,1,56,4,2,2,3,1,23588.49,19276.61,15100.54,7701.32,0.0,0.0,2026.01
0702478304,7061,3,2,1,5,1,54,4,2,2,3,1,68391.41,57981.5,34041.05,19465.53,1016.12,0.0,4111.96
0702478305,7061,1,2,1,1,1,89,1,1,0,1,0,19598.85,0.0,260.8,0.0,0.0,0.0,0.0
0702478306,7061,2,2,1,6,2,42,5,2,3,3,2,79948.34,79948.34,37561.31,13936.96,9030.35,0.0,2704.13
0702478607,7061,2,2,1,3,1,32,3,3,0,2,1,39909.83,35409.83,38468.91,25958.45,0.0,347.26,4750.81
0702478608,7061,1,2,1,1,2,74,1,0,1,1,0,26090.15,6786.88,5343.85,3741.35,0.0,0.0,0.0
0702478609,7061,2,2,1,4,2,33,7,2,5,4,3,27983.59,23163.92,17952.07,10137.68,0.0,0.0,2442.83
0702478610,7061,3,2,1,4,1,62,4,1,3,3,1,36659.0,14404.91,52021.59,17974.04,750.0,293.47,6865.66
0702478611,7061,2,2,1,4,1,49,6,3,3,5,1,104665.56,14754.09,44264.91,18372.69,600.0,1144.55,6364.25
0702478612,7061,4,2,1,1,1,79,5,3,2,5,0,48811.45,29508.19,35997.63,22653.99,540.0,293.47,6557.09
0702478813,7061,3,2,1,4,1,57,4,3,1,3,1,58399.65,47899.65,40637.26,29237.29,1743.44,1163.08,3038.56
0702478814,7061,2,2,1,6,1,31,6,5,1,4,2,79622.95,79622.95,65745.46,30741.14,586.95,0.0,15225.14
0702478815,7061,2,2,1,1,1,81,3,1,2,3,0,56456.04,31251.14,41910.78,7071.37,0.0,27698.43,3278.56
0702478816,7061,2,2,1,8,1,52,4,3,1,4,0,51305.48,47371.06,52886.17,12458.46,4760.01,2866.27,17828.47
0702478817,7061,3,2,1,5,1,60,8,5,3,7,1,94524.56,87024.56,50852.08,21721.88,1173.9,0.0,13425.48
0702478818,7061,3,2,1,3,1,64,6,3,3,5,1,57885.22,48393.42,42143.75,12638.34,2913.0,8041.29,9833.55
0702479020,7065,2,2,1,6,1,24,2,1,1,2,0,26488.49,24945.65,30891.34,13898.38,0.0,2347.8,1451.6
0702479021,7065,3,2,1,4,1,33,7,3,4,5,2,58730.84,46991.72,34820.78,16045.44,0.0,763.03,6727.14
0702479022,7065,2,2,1,8,1,38,4,2,2,4,0,95888.47,88630.41,37016.92,24569.73,0.0,0.0,4942.36
0702479023,7065,2,2,1,8,1,26,4,1,3,2,2,38274.43,36513.57,34830.93,20751.16,0.0,1173.89,5080.61
0702479024,7065,2,2,1,10,1,51,4,2,2,4,0,70562.88,57433.68,40748.59,23656.9,0.0,3595.07,3818.41
0702479301,7065,2,2,1,7,1,49,6,4,2,5,1,108834.64,74494.55,53288.34,25887.55,2134.95,39.12,14489.29
0702479302,7065,2,2,1,8,1,29,3,2,1,2,1,43097.27,43097.27,35028.25,12201.19,7996.47,959.65,3165.89
0702479303,7065,3,2,1,3,2,52,4,1,3,3,1,62007.5,56201.05,54296.88,31782.64,4927.12,342.38,3089.84
0702479304,7065,3,2,1,6,1,64,8,3,5,7,1,246165.11,220989.1,56934.79,17935.47,6285.47,3264.41,10873.33
0702479305,7065,2,2,1,6,1,74,2,1,1,2,0,25392.58,0.0,6649.47,2995.64,0.0,0.0,600.0
0702479306,7065,2,2,1,6,1,24,2,1,1,2,0,36539.42,36539.42,34882.85,20584.11,0.0,2691.19,4890.97
0702479507,7065,3,2,1,8,1,51,5,4,1,5,0,70202.57,44905.09,69803.92,26395.46,11655.16,0.0,14498.35
0702479508,7065,2,2,1,6,1,58,3,2,1,3,0,63416.22,57609.77,20645.36,10529.78,0.0,52.82,5241.31
0702479508,7065,2,2,1,10,1,28,3,1,2,2,1,20388.86,8926.62,24004.21,15389.82,0.0,92.92,2927.05
0702479509,7065,2,2,1,9,1,22,2,1,1,2,0,41034.36,37858.68,21804.0,10671.34,195.65,0.0,3561.26
0702479510,7065,2,2,1,4,1,73,3,1,2,3,0,41512.95,28222.81,19638.77,11005.57,0.0,29.34,4114.25
0702479511,7065,3,2,1,1,2,45,3,1,2,3,0,32180.33,17393.46,31540.2,22306.9,2118.7,0.0,3537.74
0702479713,7065,3,2,1,7,2,25,3,1,2,3,0,74406.68,63863.84,30725.93,12799.13,0.0,1516.3,9514.21
0702479715,7065,2,2,1,4,2,58,3,1,2,3,0,33968.85,30368.85,11375.9,7958.46,0.0,0.0,407.14
0702479716,7065,3,2,1,4,2,60,5,3,2,3,2,51123.23,41754.08,43024.39,24261.23,1095.65,0.0,10941.35
0702479717,7065,3,2,1,6,1,53,5,3,2,4,1,89139.31,60983.58,55770.44,29275.44,0.0,6994.54,5314.27
0702479718,7065,2,2,1,10,1,33,3,1,2,2,1,150740.69,136327.86,63117.64,23811.36,1804.31,0.0,18606.65
0702480019,7074,2,2,2,4,1,68,4,3,1,4,0,62985.29,55648.34,45910.27,16746.29,3483.87,0.0,17308.4
0702480020,7074,3,2,2,4,1,40,8,4,4,5,3,36873.4,30808.2,39623.69,18372.71,0.0,0.0,3956.64
0702480021,7074,1,2,2,3,1,49,1,1,0,1,0,21539.3,17184.47,11066.26,5335.66,0.0,0.0,1285.7
0702480023,7074,2,2,2,3,1,75,2,1,1,2,0,51298.7,0.0,21749.94,8241.33,0.0,0.0,3532.25
0702480024,7074,1,2,2,8,2,49,1,0,1,1,0,48426.86,43043.47,33605.11,21445.6,0.0,0.0,2903.22
0702480301,7074,2,2,2,9,1,58,3,1,2,3,0,48643.21,23771.72,33025.96,18822.59,4427.64,0.0,4781.02
0702480303,7074,3,2,2,5,1,66,5,2,3,3,2,52725.41,31509.78,23222.35,11937.71,5723.4,198.57,1885.71
0702480305,7074,2,2,2,10,1,49,5,2,3,5,0,65041.06,40284.76,40243.41,16765.54,6720.93,205.41,8028.65
0702480306,7074,2,2,2,8,1,48,4,2,2,4,0,44589.07,31548.88,32481.56,15029.86,4042.07,415.73,7585.68
0702480507,7074,3,2,2,10,1,33,3,2,1,3,0,17999.98,12130.42,27957.1,11777.01,577.74,29.34,4529.11
0702480508,7074,2,2,2,8,2,54,3,2,1,3,0,90027.59,22622.27,64825.96,25784.77,577.74,684.78,8400.08
0702480510,7074,3,2,2,4,2,71,3,1,2,3,0,71258.94,30448.36,42364.34,14554.18,3544.44,2699.99,10109.3
0702480511,7074,2,2,2,8,1,55,3,2,1,3,0,142584.64,133874.97,79148.7,20082.8,1358.7,2836.94,18316.32
0702480713,7074,2,2,2,8,2,32,4,1,3,3,1,76721.29,76721.29,58961.66,23926.99,5406.0,904.87,6751.86
0702480714,7074,2,2,2,9,1,35,3,1,2,2,1,44754.08,37254.08,22329.01,8498.49,4167.39,0.0,5100.0
0702480715,7074,2,2,2,3,2,64,2,1,1,2,0,24786.87,8852.45,6642.92,4782.79,0.0,0.0,578.57
0702480716,7074,3,2,2,3,2,53,2,1,1,2,0,14188.51,0.0,15288.71,10581.31,0.0,29.34,600.0
0702480717,7074,3,2,2,8,1,56,4,2,2,4,0,44606.53,37106.53,22713.5,10414.17,1200.0,146.73,6450.0
0702480718,7074,1,2,2,8,1,47,1,1,0,1,0,34401.63,23901.63,23992.92,12734.89,0.0,39.13,7928.55
0702481701,7078,2,4,1,1,1,70,6,1,5,6,0,9440.64,2039.01,2604.85,938.56,0.0,772.82,0.0
0702481702,7078,2,4,1,3,1,39,6,4,2,6,0,6784.91,5284.91,13970.85,11944.23,0.0,0.0,600.0
0702481703,7078,2,4,1,8,1,44,4,2,2,4,0,117885.22,108934.41,46213.75,19799.9,4800.0,0.0,14528.85
0702481704,7078,3,4,1,4,1,60,4,2,2,4,0,24836.05,14163.93,20206.36,13782.7,600.0,1565.2,2601.42
0702481705,7078,2,4,1,4,1,37,7,2,5,5,2,59182.31,56182.31,24274.75,6235.65,5863.04,0.0,4508.57
0702481706,7078,2,4,1,6,1,41,5,3,2,4,1,11544.58,8544.58,36975.18,15505.63,6365.21,0.0,1800.0
0702482001,7078,3,1,3,8,2,55,2,0,2,2,0,58048.72,43532.6,29562.56,18385.57,48.91,254.34,4468.32
0702482002,7078,2,1,3,5,1,42,4,3,1,2,2,49169.43,39008.14,37502.43,20776.98,0.0,391.28,4009.37
0702482003,7078,2,1,3,8,2,58,3,2,1,3,0,111856.22,100222.8,28274.35,16077.66,244.56,154.56,1747.64
0702482004,7078,2,1,3,11,1,53,2,1,1,2,0,89534.53,22255.43,34641.39,16829.88,0.0,0.0,6521.54
0702482005,7078,2,1,3,8,1,40,3,1,2,2,1,149233.67,143951.07,33752.25,12535.59,1161.29,0.0,5151.75
0702482006,7078,2,1,3,8,1,50,5,3,2,5,0,268262.3,253746.18,99822.97,41001.28,3313.71,0.0,11393.25
0702483501,7078,2,1,2,10,1,48,5,2,3,5,0,48849.92,43043.47,40561.3,23579.78,1997.8,0.0,7208.21
0702483502,7078,2,1,2,6,1,45,4,3,1,4,0,23891.79,20988.57,43035.61,29069.76,168.37,0.0,3803.22
0702483503,7078,2,1,2,6,2,35,5,4,1,3,2,50686.6,1871.41,59610.1,19696.94,11323.67,458.78,5370.93
0702483504,7078,2,1,2,6,1,44,6,1,5,4,2,39019.98,26119.56,21252.07,9437.06,3309.65,0.0,870.96
0702483506,7078,3,1,2,8,1,58,6,3,3,4,2,38347.81,34826.08,43689.1,20866.99,6654.25,0.0,2809.2
0702484601,7078,3,1,1,4,1,37,3,1,2,3,0,41827.83,21024.57,13640.59,8331.32,0.0,430.43,2442.84
0702484602,7078,2,1,1,1,2,28,3,1,2,1,2,10426.22,0.0,18558.92,12368.42,0.0,0.0,1371.42
0702484604,7078,2,1,1,8,1,42,3,2,1,3,0,49081.95,49081.95,34633.97,16051.96,0.0,0.0,5442.81
0702484605,7078,2,1,1,1,1,39,7,5,2,4,3,32375.88,28628.34,17771.05,8909.9,0.0,0.0,3942.84
0702484606,7078,3,1,1,1,2,60,3,0,3,3,0,21590.15,14163.93,14664.3,11706.31,0.0,0.0,1949.99
0702485702,7078,3,1,2,4,2,50,5,3,2,4,1,36344.24,36344.24,55951.53,11571.33,0.0,21893.46,5828.54
0702485703,7078,2,1,2,10,1,43,5,2,3,4,1,16008.19,16008.19,32901.75,9809.91,0.0,0.0,10692.84
0702485704,7078,2,1,2,4,2,72,2,1,1,2,0,41246.11,23344.48,10882.12,4512.8,0.0,2347.82,2475.0
0702485705,7078,2,1,2,4,2,65,3,2,1,3,0,29114.73,17163.92,18700.6,9604.17,0.0,4499.99,2485.7
0702485706,7078,3,1,2,3,1,66,3,2,1,2,1,43573.74,3590.16,16881.2,9308.51,0.0,1056.51,2442.84
0702486902,7078,2,1,2,8,1,60,2,1,1,2,0,58314.59,48105.97,58238.16,31422.63,0.0,1173.91,9290.22
0702486903,7078,2,1,2,11,1,46,5,3,2,3,2,106504.19,94891.29,51661.37,20468.47,0.0,1173.91,15174.74
0702486904,7078,2,1,2,6,2,34,4,2,2,3,1,62912.05,23478.24,38331.06,19966.97,2003.2,371.73,3868.88
0702486905,7078,3,1,2,8,2,53,3,0,3,2,1,32643.91,3668.47,23335.43,6287.07,4749.29,3570.64,1094.92
0702487201,7078,2,1,2,6,1,56,5,2,3,5,0,46001.96,27252.18,27267.55,14862.72,370.87,0.0,3583.8
0702487202,7078,2,1,2,8,1,33,3,1,2,2,1,6675.82,6675.82,8189.29,4525.66,0.0,88.03,128.57
0702487203,7078,3,1,2,6,1,48,6,3,3,6,0,74797.08,70442.25,26490.26,13448.34,1780.64,1213.03,2303.22
0702487203,7078,2,1,2,6,1,19,3,2,1,2,1,31153.73,30510.88,29770.78,8369.91,145.16,127.17,18649.95
0702487205,7078,2,1,2,6,2,42,2,0,2,2,0,26607.57,22252.74,29649.14,17395.59,3393.84,293.47,2185.69
0702487206,7078,3,1,2,8,1,64,5,2,3,4,1,92722.11,37162.05,20899.04,7148.5,3335.19,860.86,5191.78
0702488301,7078,2,1,3,6,1,39,4,1,3,4,0,43731.39,31597.81,30716.96,6042.76,6532.25,244.56,9519.8
0702488302,7078,2,1,3,6,1,65,3,1,2,2,1,36432.76,21154.88,20113.22,7829.92,4813.98,0.0,6905.48
0702488304,7078,3,1,3,10,2,24,2,1,1,2,0,43003.44,0.0,33722.7,5695.64,4441.92,229.88,18133.09
0702488305,7078,2,1,3,7,1,50,4,2,2,4,0,93314.99,75277.14,55283.56,19285.54,0.0,1565.21,28985.32
0702488306,7078,3,1,3,10,1,57,6,3,3,5,1,190600.81,152315.18,136346.87,42544.1,19194.63,7826.08,30401.59
0702489801,7078,2,1,1,4,1,52,4,2,2,4,0,50262.27,45762.27,36909.12,13242.7,11778.26,2073.91,6214.25
0702489802,7078,3,1,1,1,2,69,3,1,2,3,0,47164.57,36536.05,15841.34,5682.8,99.0,132.06,3685.68
0702489803,7078,2,1,1,5,1,65,6,2,4,5,1,83628.3,66142.61,29114.49,11224.17,5422.11,1209.11,4842.82
0702489804,7078,1,1,1,4,1,76,1,1,0,1,0,22427.25,15484.42,7576.72,2468.52,0.0,371.73,1542.84
0702489805,7078,2,1,1,6,1,50,3,2,1,3,0,42299.99,36299.99,57655.15,7611.33,6312.0,117.39,35042.92
0702489806,7078,2,1,1,6,1,61,3,1,2,3,0,61817.54,56803.26,33760.96,8241.37,0.0,5184.78,7564.02
0702490001,7078,3,1,1,4,2,57,4,1,3,3,1,26999.99,26999.99,19027.87,10054.22,232.25,159.45,2189.85
0702490002,7078,3,1,1,3,2,42,9,2,7,6,3,50830.19,38788.03,36464.48,18784.15,609.67,4989.11,5599.03
0702490003,7078,2,1,1,10,1,61,2,1,1,2,0,93692.13,73369.55,21658.35,8832.78,3077.4,2699.98,2225.32
0702490004,7078,2,1,1,10,1,43,5,3,2,5,0,188070.6,188070.6,202879.4,81642.44,26531.04,2758.69,26512.43
0702490005,7078,3,1,1,4,1,47,7,3,4,5,2,56046.26,53143.04,10074.01,257.14,0.0,819.76,3152.05
0702490006,7078,2,1,1,10,1,30,4,3,1,2,2,72710.68,64809.77,39005.98,15119.83,4064.51,0.0,7437.11
0702491401,7078,2,1,2,11,1,38,5,2,3,3,2,134597.61,120081.49,30478.82,12291.34,0.0,1858.69,9020.22
0702491402,7078,3,1,2,8,2,65,6,2,4,5,1,180749.61,134733.86,95884.56,46761.2,14692.08,684.77,15453.98
